project,key,method,count_before,count_after,delta,validity_ok,success
10_water-simulator,water-simulator.BehaviourReplyNeighbour,test1,1,0,-1,0,0
10_water-simulator,water-simulator.SimulationAgent,test12,1,2,1,0,0
10_water-simulator,water-simulator.Function,test09,3,2,-1,0,0
10_water-simulator,water-simulator.PriceBlock,test0,2,2,0,0,0
10_water-simulator,water-simulator.BehaviourContactNeighbours,test0,3,3,0,0,0
10_water-simulator,water-simulator.ConsumerAttributes,test5,3,2,-1,0,0
10_water-simulator,water-simulator.ProgressGui,test15,1,1,0,0,0
10_water-simulator,water-simulator.SimulationAgent,test03,3,3,0,0,0
10_water-simulator,water-simulator.Consumes,test07,1,0,-1,0,0
10_water-simulator,water-simulator.Parameter,test0,2,1,-1,0,0
10_water-simulator,water-simulator.StepTotalConsumption,test8,1,2,1,1,0
10_water-simulator,water-simulator.GridGenerator,test6,1,0,-1,0,0
10_water-simulator,water-simulator.Consumes,test04,1,0,-1,0,0
10_water-simulator,water-simulator.BehaviourReceivePriceAndMetData,test0,1,2,1,0,0
10_water-simulator,water-simulator.ParameterAttributes,test09,2,1,-1,0,0
10_water-simulator,water-simulator.BehaviourContactNeighbours,test7,1,1,0,0,0
10_water-simulator,water-simulator.AskWeightsFor,test6,2,3,1,0,0
10_water-simulator,water-simulator.ReviewGUI,test3,2,1,-1,0,0
10_water-simulator,water-simulator.ConsumerAttributes,test9,2,2,0,0,0
10_water-simulator,water-simulator.ProgressGui,test12,2,2,0,0,0
10_water-simulator,water-simulator.PriceBlock,test1,2,3,1,0,0
10_water-simulator,water-simulator.BehaviourContactNeighbours,test1,1,0,-1,0,0
10_water-simulator,water-simulator.Function,test12,1,1,0,0,0
10_water-simulator,water-simulator.ReviewGUI,test0,2,0,-2,0,0
10_water-simulator,water-simulator.ParameterAttributes,test00,1,0,-1,0,0
10_water-simulator,water-simulator.StepTotalConsumption,test4,2,1,-1,1,1
10_water-simulator,water-simulator.Consumes,test08,2,1,-1,0,0
10_water-simulator,water-simulator.MetOfficeAgent,test2,1,0,-1,0,0
10_water-simulator,water-simulator.ConsumerAgent,test6,2,0,-2,0,0
10_water-simulator,water-simulator.ProgressGui,test03,2,1,-1,0,0
10_water-simulator,water-simulator.ConsumerAttributes,test3,3,2,-1,0,0
10_water-simulator,water-simulator.Parameter,test1,2,1,-1,0,0
10_water-simulator,water-simulator.Function,test03,1,3,2,0,0
10_water-simulator,water-simulator.ScenarioDesignWizard,test0,2,1,-1,0,0
10_water-simulator,water-simulator.ConsumerAttributes,test0,2,2,0,0,0
10_water-simulator,water-simulator.SimulationAgent,test01,3,3,0,0,0
10_water-simulator,water-simulator.BehaviourContactNeighbours,test2,2,2,0,0,0
10_water-simulator,water-simulator.SimulationAgent,test13,1,2,1,0,0
10_water-simulator,water-simulator.ReviewGUI,test1,2,1,-1,0,0
10_water-simulator,water-simulator.ConsumerType,test5,2,1,-1,0,0
10_water-simulator,water-simulator.LaunchGUI,test0,1,1,0,0,0
10_water-simulator,water-simulator.Random,test4,1,0,-1,0,0
10_water-simulator,water-simulator.ProgressGui,test08,1,1,0,0,0
10_water-simulator,water-simulator.ConsumerAttributes,test7,2,2,0,0,0
10_water-simulator,water-simulator.SimulationAgent,test10,1,2,1,0,0
10_water-simulator,water-simulator.SimulationAgent,test06,3,3,0,0,0
10_water-simulator,water-simulator.ParameterAttributes,test07,1,2,1,0,0
10_water-simulator,water-simulator.Function,test08,2,2,0,0,0
10_water-simulator,water-simulator.StepTotalConsumption,test5,2,1,-1,1,1
10_water-simulator,water-simulator.BehaviourMetDataQuery,test5,2,1,-1,0,0
10_water-simulator,water-simulator.GridGenerator,test5,1,1,0,0,0
10_water-simulator,water-simulator.Start,test0,2,1,-1,1,1
10_water-simulator,water-simulator.StepTotalConsumption,test1,1,0,-1,0,0
10_water-simulator,water-simulator.Consumes,test03,2,1,-1,0,0
10_water-simulator,water-simulator.MetData,test2,2,0,-2,0,0
10_water-simulator,water-simulator.AskWeightsFor,test5,1,1,0,0,0
10_water-simulator,water-simulator.ScenarioDesignWizard,test1,2,2,0,0,0
10_water-simulator,water-simulator.Parameter,test3,2,0,-2,0,0
10_water-simulator,water-simulator.ProgressGui,test11,1,1,0,0,0
10_water-simulator,water-simulator.ConsumerAttributes,test1,2,1,-1,0,0
10_water-simulator,water-simulator.ParameterAttributes,test04,2,1,-1,0,0
10_water-simulator,water-simulator.Function,test11,2,1,-1,0,0
10_water-simulator,water-simulator.Function,test01,1,2,1,0,0
10_water-simulator,water-simulator.ProgressGui,test13,2,0,-2,0,0
10_water-simulator,water-simulator.PriceBlock,test7,1,0,-1,0,0
10_water-simulator,water-simulator.WaterConsumption,test0,1,1,0,1,0
10_water-simulator,water-simulator.ParameterAttributes,test08,2,1,-1,0,0
10_water-simulator,water-simulator.ConsumerType,test4,2,0,-2,0,0
10_water-simulator,water-simulator.PriceBlock,test6,2,0,-2,0,0
10_water-simulator,water-simulator.SimulationAgent,test14,1,2,1,0,0
10_water-simulator,water-simulator.ConsumerAgent,test5,1,1,0,0,0
10_water-simulator,water-simulator.Consumes,test02,2,1,-1,0,0
10_water-simulator,water-simulator.ProgressGui,test06,2,3,1,0,0
10_water-simulator,water-simulator.ConsumerAttributes,test2,2,2,0,0,0
10_water-simulator,water-simulator.Function,test10,3,3,0,0,0
10_water-simulator,water-simulator.Function,test06,2,0,-2,0,0
10_water-simulator,water-simulator.Start,test1,2,1,-1,1,1
10_water-simulator,water-simulator.ParameterAttributes,test11,1,1,0,0,0
10_water-simulator,water-simulator.HasMetData,test0,2,2,0,0,0
10_water-simulator,water-simulator.SimulationAgent,test02,2,2,0,0,0
10_water-simulator,water-simulator.BehaviourMetDataQuery,test4,1,1,0,0,0
10_water-simulator,water-simulator.Random,test1,1,0,-1,0,0
10_water-simulator,water-simulator.AskWeightsFor,test4,1,1,0,0,0
10_water-simulator,water-simulator.StepTotalConsumption,test3,2,1,-1,1,1
10_water-simulator,water-simulator.Linear,test1,1,0,-1,0,0
10_water-simulator,water-simulator.ScenarioDesignWizard,test3,2,3,1,0,0
10_water-simulator,water-simulator.Consumes,test01,1,1,0,0,0
10_water-simulator,water-simulator.WaterConsumption,test1,2,0,-2,1,1
10_water-simulator,water-simulator.PriceBlock,test2,2,2,0,0,0
10_water-simulator,water-simulator.ReviewGUI,test7,1,1,0,0,0
10_water-simulator,water-simulator.ProgressGui,test05,2,1,-1,0,0
10_water-simulator,water-simulator.ProgressGui,test14,2,2,0,0,0
10_water-simulator,water-simulator.GridGenerator,test0,1,0,-1,0,0
10_water-simulator,water-simulator.ParameterAttributes,test06,2,2,0,0,0
10_water-simulator,water-simulator.ParameterAttributes,test12,1,1,0,0,0
10_water-simulator,water-simulator.BehaviourMetDataQuery,test0,2,0,-2,0,0
10_water-simulator,water-simulator.AskWeightsFor,test0,2,3,1,0,0
10_water-simulator,water-simulator.ReviewGUI,test6,1,1,0,0,0
10_water-simulator,water-simulator.ConsumerAgent,test4,1,0,-1,0,0
10_water-simulator,water-simulator.WaterSupplierAgent,test0,1,1,0,1,0
10_water-simulator,water-simulator.HasMetData,test1,2,2,0,0,0
10_water-simulator,water-simulator.ProgressGui,test02,1,1,0,0,0
10_water-simulator,water-simulator.Consumes,test10,2,1,-1,0,0
10_water-simulator,water-simulator.Function,test02,1,2,1,0,0
10_water-simulator,water-simulator.ParameterAttributes,test03,2,1,-1,0,0
10_water-simulator,water-simulator.Parameter,test2,2,0,-2,0,0
10_water-simulator,water-simulator.ConsumerType,test1,2,0,-2,0,0
10_water-simulator,water-simulator.StepTotalConsumption,test7,1,0,-1,1,1
10_water-simulator,water-simulator.ConsumerAgent,test0,1,0,-1,0,0
10_water-simulator,water-simulator.Random,test3,1,0,-1,0,0
10_water-simulator,water-simulator.ConsumerAttributes,test6,2,4,2,0,0
10_water-simulator,water-simulator.ProgressGui,test01,2,1,-1,0,0
10_water-simulator,water-simulator.GridGenerator,test1,1,1,0,0,0
10_water-simulator,water-simulator.Consumes,test05,1,0,-1,0,0
10_water-simulator,water-simulator.BehaviourMetDataQuery,test1,2,1,-1,0,0
10_water-simulator,water-simulator.ReviewGUI,test2,2,1,-1,0,0
10_water-simulator,water-simulator.SavePersonalData,test0,2,2,0,0,0
10_water-simulator,water-simulator.SimulationAgent,test05,3,3,0,0,0
10_water-simulator,water-simulator.BehaviourWaitStartStep,test0,1,0,-1,0,0
10_water-simulator,water-simulator.HasMetData,test3,2,2,0,0,0
10_water-simulator,water-simulator.ProgressGui,test10,2,1,-1,0,0
10_water-simulator,water-simulator.StepTotalConsumption,test2,2,1,-1,1,1
10_water-simulator,water-simulator.ScenarioDesignWizard,test2,3,2,-1,0,0
10_water-simulator,water-simulator.ConsumerAgent,test1,1,0,-1,0,0
10_water-simulator,water-simulator.ConsumerType,test3,1,1,0,0,0
10_water-simulator,water-simulator.ParameterAttributes,test01,2,1,-1,0,0
10_water-simulator,water-simulator.SimulationParametersFrame,test0,1,0,-1,1,1
10_water-simulator,water-simulator.ParameterAttributes,test13,1,2,1,0,0
10_water-simulator,water-simulator.SimulationAgent,test00,1,2,1,0,0
10_water-simulator,water-simulator.SavePersonalData,test1,2,1,-1,0,0
10_water-simulator,water-simulator.PriceBlock,test4,4,1,-3,0,0
11_imsmart,imsmart.MMailer,test0,1,3,2,1,0
11_imsmart,imsmart.MProperties,test1,1,1,0,0,0
11_imsmart,imsmart.MImageMigrator,test0,2,2,0,1,0
11_imsmart,imsmart.MMigrater,test0,1,0,-1,1,1
11_imsmart,imsmart.MSession,test0,1,1,0,1,0
11_imsmart,imsmart.MLog,test0,1,0,-1,1,1
11_imsmart,imsmart.MException,test1,1,1,0,1,0
11_imsmart,imsmart.MParserFactory,test1,1,2,1,1,0
11_imsmart,imsmart.MContentManagerFileNet,test2,1,1,0,0,0
11_imsmart,imsmart.HTMLFilter,test5,1,2,1,1,0
11_imsmart,imsmart.MReportHTML,test0,1,2,1,0,0
11_imsmart,imsmart.MMailer,test1,1,3,2,1,0
11_imsmart,imsmart.MImageMigrator,test1,2,4,2,1,0
11_imsmart,imsmart.MMergeTIFF,test4,2,2,0,0,0
11_imsmart,imsmart.MMergeTIFF,test2,1,1,0,1,0
11_imsmart,imsmart.MMigrater,test1,1,0,-1,1,1
11_imsmart,imsmart.MSession,test1,1,1,0,1,0
11_imsmart,imsmart.MException,test2,1,1,0,1,0
11_imsmart,imsmart.Test,test0,1,1,0,1,0
11_imsmart,imsmart.MMergeTIFF,test3,1,0,-1,1,1
11_imsmart,imsmart.MDate,test2,1,3,2,1,0
11_imsmart,imsmart.MProperties,test0,1,1,0,1,0
11_imsmart,imsmart.MMergeTIFF,test0,1,1,0,1,0
11_imsmart,imsmart.MDate,test3,1,0,-1,1,1
11_imsmart,imsmart.Test,test1,1,2,1,1,0
12_dsachat,dsachat.Weapon,test03,1,2,1,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test10,1,2,1,1,0
12_dsachat,dsachat.SecClient,test00,2,2,0,1,0
12_dsachat,dsachat.Challenge,test06,1,1,0,0,0
12_dsachat,dsachat.ChallReq,test1,3,2,-1,1,1
12_dsachat,dsachat.Attribute,test3,2,2,0,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test05,1,0,-1,1,1
12_dsachat,dsachat.Challenge,test03,1,1,0,0,0
12_dsachat,dsachat.FightValue,test5,2,2,0,1,0
12_dsachat,dsachat.Attribute,test0,2,2,0,1,0
12_dsachat,dsachat.Main,test4,1,2,1,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test26,1,0,-1,1,1
12_dsachat,dsachat.MultiHeroTreeModel,test24,2,1,-1,1,1
12_dsachat,dsachat.InputEvent,test0,2,2,0,1,0
12_dsachat,dsachat.Handler,test5,2,1,-1,1,1
12_dsachat,dsachat.Weapon,test01,1,1,0,1,0
12_dsachat,dsachat.Challenge,test02,1,1,0,0,0
12_dsachat,dsachat.SingleHeroTreeModel,test04,1,1,0,1,0
12_dsachat,dsachat.Hero,test28,2,2,0,1,0
12_dsachat,dsachat.Weapon,test13,1,1,0,1,0
12_dsachat,dsachat.SecClient,test07,1,1,0,1,0
12_dsachat,dsachat.Test,test0,1,2,1,1,0
12_dsachat,dsachat.Entry,test0,1,2,1,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test21,1,0,-1,1,1
12_dsachat,dsachat.Attribute,test1,2,2,0,1,0
12_dsachat,dsachat.FightValue,test4,2,2,0,1,0
12_dsachat,dsachat.SingleHeroTreeModel,test09,2,2,0,0,0
12_dsachat,dsachat.Weapon,test10,1,1,0,1,0
12_dsachat,dsachat.Challenge,test01,1,1,0,1,0
12_dsachat,dsachat.InputEvent,test1,1,2,1,1,0
12_dsachat,dsachat.SecClient,test08,2,0,-2,1,1
12_dsachat,dsachat.ClientMain,test0,1,2,1,1,0
12_dsachat,dsachat.Handler,test4,3,1,-2,0,0
12_dsachat,dsachat.FightValue,test0,3,2,-1,1,1
12_dsachat,dsachat.Spell,test0,2,0,-2,1,1
12_dsachat,dsachat.Weapon,test05,1,1,0,1,0
12_dsachat,dsachat.Hero,test22,1,1,0,1,0
12_dsachat,dsachat.Challenge,test10,2,2,0,1,0
12_dsachat,dsachat.SecServer,test5,2,2,0,1,0
12_dsachat,dsachat.Handler,test0,1,1,0,0,0
12_dsachat,dsachat.SingleHeroTreeModel,test12,2,1,-1,1,1
12_dsachat,dsachat.Challenge,test05,1,1,0,0,0
12_dsachat,dsachat.SecClient,test06,2,2,0,1,0
12_dsachat,dsachat.FightValue,test1,3,2,-1,1,1
12_dsachat,dsachat.ChallReq,test2,2,2,0,1,0
12_dsachat,dsachat.SingleHeroTreeModel,test03,2,1,-1,1,1
12_dsachat,dsachat.MultiHeroTreeModel,test09,2,1,-1,1,1
12_dsachat,dsachat.SecClient,test03,2,2,0,1,0
12_dsachat,dsachat.Handler,test1,1,1,0,0,0
12_dsachat,dsachat.Hero,test16,2,2,0,0,0
12_dsachat,dsachat.MultiHeroTreeModel,test00,3,2,-1,1,1
12_dsachat,dsachat.SecServer,test4,2,2,0,1,0
12_dsachat,dsachat.Hero,test25,2,1,-1,1,1
12_dsachat,dsachat.Hero,test11,1,1,0,1,0
12_dsachat,dsachat.UserEvent,test0,3,2,-1,1,1
12_dsachat,dsachat.Hero,test15,1,1,0,1,0
12_dsachat,dsachat.Hero,test23,2,2,0,1,0
12_dsachat,dsachat.SecClient,test02,3,3,0,1,0
12_dsachat,dsachat.SingleHeroTreeModel,test08,1,2,1,1,0
12_dsachat,dsachat.Hero,test29,3,2,-1,1,1
12_dsachat,dsachat.FightValue,test3,2,1,-1,1,1
12_dsachat,dsachat.SecServer,test0,3,0,-3,1,1
12_dsachat,dsachat.GmMain,test0,1,1,0,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test22,1,0,-1,0,0
12_dsachat,dsachat.SingleHeroTreeModel,test01,1,1,0,1,0
12_dsachat,dsachat.ValueHolder,test0,2,0,-2,1,1
12_dsachat,dsachat.Hero,test12,3,3,0,0,0
12_dsachat,dsachat.Hero,test20,3,2,-1,1,1
12_dsachat,dsachat.SecClient,test01,3,3,0,1,0
12_dsachat,dsachat.Handler,test3,1,1,0,0,0
12_dsachat,dsachat.UserEvent,test1,2,2,0,1,0
12_dsachat,dsachat.Hero,test17,3,2,-1,1,1
12_dsachat,dsachat.MultiHeroTreeModel,test07,1,1,0,1,0
12_dsachat,dsachat.Talent,test1,2,2,0,1,0
12_dsachat,dsachat.SingleHeroTreeModel,test06,2,1,-1,1,1
12_dsachat,dsachat.MultiHeroTreeModel,test04,1,3,2,1,0
12_dsachat,dsachat.SecServer,test1,1,2,1,0,0
12_dsachat,dsachat.Challenge,test04,1,1,0,0,0
12_dsachat,dsachat.SecClient,test10,2,1,-1,1,1
12_dsachat,dsachat.Hero,test14,2,2,0,1,0
12_dsachat,dsachat.Weapon,test00,1,1,0,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test08,3,2,-1,1,1
12_dsachat,dsachat.Challenge,test09,2,2,0,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test25,3,3,0,0,0
12_dsachat,dsachat.Hero,test30,3,2,-1,1,1
12_dsachat,dsachat.MultiHeroTreeModel,test11,1,1,0,1,0
12_dsachat,dsachat.Hero,test19,2,1,-1,1,1
12_dsachat,dsachat.MultiHeroTreeModel,test23,1,2,1,1,0
12_dsachat,dsachat.Challenge,test00,2,2,0,1,0
12_dsachat,dsachat.Talent,test3,2,2,0,1,0
12_dsachat,dsachat.SingleHeroTreeModel,test02,1,1,0,1,0
12_dsachat,dsachat.SecServer,test3,1,1,0,0,0
12_dsachat,dsachat.Hero,test13,1,1,0,1,0
12_dsachat,dsachat.Special,test0,2,3,1,1,0
12_dsachat,dsachat.Hero,test18,2,1,-1,1,1
12_dsachat,dsachat.MultiHeroTreeModel,test06,2,1,-1,1,1
12_dsachat,dsachat.MultiHeroTreeModel,test12,3,2,-1,1,1
12_dsachat,dsachat.Handler,test2,2,3,1,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test20,2,1,-1,1,1
12_dsachat,dsachat.Challenge,test12,2,2,0,1,0
12_dsachat,dsachat.Weapon,test07,1,1,0,1,0
12_dsachat,dsachat.Hero,test10,1,1,0,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test17,1,1,0,0,0
12_dsachat,dsachat.Weapon,test04,1,1,0,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test03,1,1,0,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test14,2,2,0,1,0
12_dsachat,dsachat.Special,test1,2,2,0,1,0
12_dsachat,dsachat.Weapon,test08,1,1,0,1,0
12_dsachat,dsachat.ServerMain,test1,1,2,1,1,0
12_dsachat,dsachat.FightValue,test6,1,1,0,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test02,1,2,1,1,0
12_dsachat,dsachat.Hero,test26,2,2,0,1,0
12_dsachat,dsachat.Hero,test24,3,2,-1,1,1
12_dsachat,dsachat.KeyExc,test0,2,2,0,1,0
12_dsachat,dsachat.ChallReq,test3,3,2,-1,1,1
12_dsachat,dsachat.SingleHeroTreeModel,test05,1,1,0,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test19,1,1,0,1,0
12_dsachat,dsachat.Talent,test2,2,2,0,1,0
12_dsachat,dsachat.Challenge,test08,1,1,0,0,0
12_dsachat,dsachat.Special,test2,2,2,0,1,0
12_dsachat,dsachat.ChallReq,test0,3,2,-1,1,1
12_dsachat,dsachat.SecServer,test2,1,1,0,0,0
12_dsachat,dsachat.MultiHeroTreeModel,test01,1,1,0,1,0
12_dsachat,dsachat.Challenge,test11,1,1,0,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test13,1,2,1,1,0
12_dsachat,dsachat.Hero,test21,2,2,0,1,0
12_dsachat,dsachat.MultiHeroTreeModel,test18,1,1,0,0,0
12_dsachat,dsachat.Challenge,test13,3,3,0,1,0
12_dsachat,dsachat.SecClient,test09,1,2,1,1,0
12_dsachat,dsachat.SingleHeroTreeModel,test00,3,3,0,1,0
13_jdbacl,jdbacl.DBUtil,test13,1,1,0,0,0
13_jdbacl,jdbacl.JDBCDriverInfo,test03,1,0,-1,1,1
13_jdbacl,jdbacl.SQLLexer,test102,2,0,-2,1,1
13_jdbacl,jdbacl.JDBCDBImporter,test22,2,2,0,0,0
13_jdbacl,jdbacl.LazyTable,test24,3,3,0,0,0
13_jdbacl,jdbacl.SQLLexer,test060,1,0,-1,1,1
13_jdbacl,jdbacl.SQLLexer,test010,2,1,-1,1,1
13_jdbacl,jdbacl.DBDataType,test09,1,1,0,1,0
13_jdbacl,jdbacl.MemKeyMapper,test6,2,2,0,0,0
13_jdbacl,jdbacl.HSQLDialect,test04,1,1,0,0,0
13_jdbacl,jdbacl.IdentityParser,test1,1,1,0,0,0
13_jdbacl,jdbacl.DBIndex,test02,3,3,0,0,0
13_jdbacl,jdbacl.LazyTable,test34,3,3,0,0,0
13_jdbacl,jdbacl.JDBCDriverInfo,test14,2,3,1,1,0
13_jdbacl,jdbacl.DB2Dialect,test00,1,1,0,0,0
13_jdbacl,jdbacl.DBCheckConstraint,test05,2,2,0,1,0
13_jdbacl,jdbacl.DBPackage,test04,3,2,-1,1,1
13_jdbacl,jdbacl.DBDataType,test00,1,1,0,1,0
13_jdbacl,jdbacl.SQLLexer,test113,1,0,-1,1,1
13_jdbacl,jdbacl.FirebirdDialect,test05,1,1,0,0,0
13_jdbacl,jdbacl.OracleDialect,test26,3,3,0,0,0
13_jdbacl,jdbacl.OracleDialect,test24,1,1,0,0,0
13_jdbacl,jdbacl.KeyMapper,test0,2,2,0,0,0
13_jdbacl,jdbacl.SQLLexer,test028,1,2,1,1,0
13_jdbacl,jdbacl.DBNonUniqueIndex,test5,2,1,-1,1,1
13_jdbacl,jdbacl.SQLLexer,test058,2,2,0,0,0
13_jdbacl,jdbacl.FirebirdDialect,test09,1,1,0,0,0
13_jdbacl,jdbacl.TableContainerSupport,test6,1,0,-1,1,1
13_jdbacl,jdbacl.DefaultDBColumn,test22,2,2,0,0,0
13_jdbacl,jdbacl.MemKeyMapper,test2,1,1,0,0,0
13_jdbacl,jdbacl.DatabaseDialect,test09,2,2,0,0,0
13_jdbacl,jdbacl.JDBCDriverInfo,test19,3,1,-2,1,1
13_jdbacl,jdbacl.HSQLDialect,test15,1,1,0,0,0
13_jdbacl,jdbacl.SQLLexer,test078,2,2,0,0,0
13_jdbacl,jdbacl.DBForeignKeyConstraint,test08,1,1,0,1,0
13_jdbacl,jdbacl.DBUtil,test26,1,1,0,0,0
13_jdbacl,jdbacl.DBCheckConstraint,test00,2,0,-2,1,1
13_jdbacl,jdbacl.JDBCDBImporter,test08,3,3,0,0,0
13_jdbacl,jdbacl.FirebirdDialect,test00,1,1,0,0,0
13_jdbacl,jdbacl.OracleDialect,test21,1,1,0,0,0
13_jdbacl,jdbacl.LoggingStatementHandler,test09,1,1,0,0,0
13_jdbacl,jdbacl.DatabaseDialect,test00,1,1,0,0,0
13_jdbacl,jdbacl.DBUtil,test02,2,2,0,0,0
13_jdbacl,jdbacl.DBUtil,test34,1,1,0,0,0
13_jdbacl,jdbacl.UnknownDialect,test0,1,1,0,0,0
13_jdbacl,jdbacl.JDBCDriverInfo,test18,2,0,-2,1,1
13_jdbacl,jdbacl.DerbyDialect,test01,1,1,0,0,0
13_jdbacl,jdbacl.FunctionInvocation,test1,2,2,0,1,0
13_jdbacl,jdbacl.SQLLexer,test003,1,0,-1,1,1
13_jdbacl,jdbacl.DBForeignKeyConstraint,test13,3,2,-1,1,1
13_jdbacl,jdbacl.DBConstraint,test2,1,1,0,0,0
13_jdbacl,jdbacl.JDBCDriverInfo,test27,2,0,-2,1,1
13_jdbacl,jdbacl.DatabaseDialect,test31,1,1,0,0,0
13_jdbacl,jdbacl.SQLLexer,test074,2,2,0,0,0
13_jdbacl,jdbacl.JDBCDriverInfo,test33,2,1,-1,1,1
13_jdbacl,jdbacl.DBRow,test12,2,2,0,0,0
13_jdbacl,jdbacl.DBUtil,test21,1,1,0,0,0
13_jdbacl,jdbacl.DB2Dialect,test04,1,1,0,0,0
13_jdbacl,jdbacl.SQLScriptException,test0,1,2,1,1,0
13_jdbacl,jdbacl.DatabaseDialect,test20,4,4,0,0,0
13_jdbacl,jdbacl.AbstractTableMapper,test2,1,0,-1,0,0
13_jdbacl,jdbacl.DBSequence,test09,1,2,1,1,0
13_jdbacl,jdbacl.UniqueKeyIdentity,test3,1,1,0,0,0
13_jdbacl,jdbacl.DBForeignKeyConstraint,test06,1,1,0,0,0
13_jdbacl,jdbacl.DerbyDialect,test10,1,1,0,0,0
13_jdbacl,jdbacl.JDBCDBImporter,test06,1,1,0,0,0
13_jdbacl,jdbacl.SQLLexer,test017,1,0,-1,1,1
13_jdbacl,jdbacl.DefaultDBColumn,test25,2,2,0,0,0
13_jdbacl,jdbacl.DBForeignKeyConstraint,test17,3,2,-1,1,1
13_jdbacl,jdbacl.DBCatalog,test01,2,1,-1,1,1
13_jdbacl,jdbacl.IdentityModel,test09,2,1,-1,1,1
13_jdbacl,jdbacl.LoggingResultSetHandler,test1,1,1,0,0,0
13_jdbacl,jdbacl.DBSequence,test00,2,1,-1,1,1
13_jdbacl,jdbacl.DatabaseTestUtil,test0,1,1,0,1,0
13_jdbacl,jdbacl.DBForeignKeyConstraint,test03,2,0,-2,1,1
13_jdbacl,jdbacl.JDBCDBImporter,test17,2,2,0,0,0
13_jdbacl,jdbacl.JDBCDBImporter,test03,3,3,0,0,0
13_jdbacl,jdbacl.DerbyDialect,test05,1,1,0,0,0
13_jdbacl,jdbacl.DBCheckConstraint,test04,1,1,0,1,0
13_jdbacl,jdbacl.FirebirdDialect,test04,1,1,0,0,0
13_jdbacl,jdbacl.DBDataType,test11,1,1,0,1,0
13_jdbacl,jdbacl.DatabaseDialect,test32,2,2,0,0,0
13_jdbacl,jdbacl.TableContainer,test07,1,1,0,1,0
13_jdbacl,jdbacl.IdentityModel,test00,1,1,0,1,0
13_jdbacl,jdbacl.SQLParserUtil,test12,1,1,0,0,0
13_jdbacl,jdbacl.DBForeignKeyConstraint,test14,1,1,0,0,0
13_jdbacl,jdbacl.DBDataType,test15,1,1,0,1,0
13_jdbacl,jdbacl.DBDataType,test23,1,1,0,1,0
13_jdbacl,jdbacl.HSQLDialect,test08,1,1,0,0,0
13_jdbacl,jdbacl.JDBCDBImporter,test14,3,3,0,0,0
13_jdbacl,jdbacl.SQLLexer,test083,1,2,1,1,0
13_jdbacl,jdbacl.ColumnExpression,test1,2,1,-1,1,1
13_jdbacl,jdbacl.DBSequence,test20,2,2,0,1,0
13_jdbacl,jdbacl.DBForeignKeyConstraint,test02,2,1,-1,1,1
13_jdbacl,jdbacl.DBPackage,test08,2,2,0,1,0
13_jdbacl,jdbacl.SQLLexer,test018,2,2,0,0,0
13_jdbacl,jdbacl.JDBCDBImporter,test02,2,2,0,0,0
13_jdbacl,jdbacl.H2Util,test0,2,0,-2,1,1
13_jdbacl,jdbacl.DefaultDBColumn,test17,1,1,0,0,0
13_jdbacl,jdbacl.LazyTable,test12,2,2,0,0,0
13_jdbacl,jdbacl.DBRow,test01,1,1,0,0,0
13_jdbacl,jdbacl.PostgreSQLDialect,test09,1,1,0,0,0
13_jdbacl,jdbacl.DBTrigger,test12,2,2,0,1,0
13_jdbacl,jdbacl.DefaultDBColumn,test03,1,1,0,0,0
13_jdbacl,jdbacl.DBCatalog,test05,2,1,-1,1,1
13_jdbacl,jdbacl.SQLUtil,test28,1,0,-1,0,0
13_jdbacl,jdbacl.JDBCDBImporter,test19,2,2,0,0,0
13_jdbacl,jdbacl.DBTreeModel,test4,2,2,0,1,0
13_jdbacl,jdbacl.FirebirdDialect,test15,1,1,0,0,0
13_jdbacl,jdbacl.DatabaseDialect,test11,1,1,0,0,0
13_jdbacl,jdbacl.JDBCDBImporter,test21,1,1,0,0,0
13_jdbacl,jdbacl.DBPackage,test13,2,0,-2,1,1
13_jdbacl,jdbacl.SQLLexer,test029,1,0,-1,1,1
13_jdbacl,jdbacl.SQLUtil,test15,2,2,0,0,0
13_jdbacl,jdbacl.SQLUtil,test23,1,1,0,0,0
13_jdbacl,jdbacl.HSQLDialect,test06,1,1,0,0,0
13_jdbacl,jdbacl.UniqueKeyIdentity,test2,1,0,-1,0,0
13_jdbacl,jdbacl.DBForeignKeyConstraint,test18,3,3,0,1,0
13_jdbacl,jdbacl.DBIndex,test07,2,2,0,0,0
13_jdbacl,jdbacl.SubNkPkQueryIdentity,test0,1,1,0,0,0
13_jdbacl,jdbacl.DBRow,test10,2,2,0,0,0
13_jdbacl,jdbacl.LoggingStatementHandler,test11,2,2,0,0,0
13_jdbacl,jdbacl.QueryVersionProvider,test3,3,3,0,0,0
